nonlatin_european.png	8	8	1349	32	184
nonlatin_european.png	8	8	1350	40	184
nonlatin_european.png	8	8	1351	48	184
nonlatin_european.png	8	8	1352	56	184
nonlatin_european.png	8	8	1353	64	184
nonlatin_european.png	8	8	1355	72	184
nonlatin_european.png	8	8	1356	80	184
nonlatin_european.png	8	8	1357	88	184
nonlatin_european.png	8	8	1358	96	184
nonlatin_european.png	8	8	1359	104	184
nonlatin_european.png	8	8	1360	112	184
nonlatin_european.png	8	8	1361	120	184
nonlatin_european.png	8	8	1362	0	192
nonlatin_european.png	8	8	1363	8	192
nonlatin_european.png	8	8	1364	16	192
nonlatin_european.png	8	8	1365	24	192
nonlatin_european.png	8	8	1366	32	192
nonlatin_european.png	8	8	1369	40	192
nonlatin_european.png	8	8	1377	48	192
nonlatin_european.png	8	8	1378	56	192
nonlatin_european.png	8	8	1379	64	192
nonlatin_european.png	8	8	1380	72	192
nonlatin_european.png	8	8	1381	80	192
nonlatin_european.png	8	8	1382	88	192
nonlatin_european.png	8	8	1383	96	192
nonlatin_european.png	8	8	1384	104	192
nonlatin_european.png	8	8	1385	112	192
nonlatin_european.png	8	8	1386	120	192
nonlatin_european.png	8	8	1387	0	200
nonlatin_european.png	8	8	1388	8	200
nonlatin_european.png	8	8	1389	16	200
nonlatin_european.png	8	8	1390	24	200
nonlatin_european.png	8	8	1391	32	200
nonlatin_european.png	8	8	1392	40	200
nonlatin_european.png	8	8	1393	48	200
nonlatin_european.png	8	8	1394	56	200
nonlatin_european.png	8	8	1395	64	200
nonlatin_european.png	8	8	1396	72	200
nonlatin_european.png	8	8	1397	80	200
nonlatin_european.png	8	8	1398	88	200
nonlatin_european.png	8	8	1399	96	200
nonlatin_european.png	8	8	1400	104	200
nonlatin_european.png	8	8	1401	112	200
nonlatin_european.png	8	8	1402	120	200
nonlatin_european.png	8	8	1403	0	208
nonlatin_european.png	8	8	1404	8	208
nonlatin_european.png	8	8	1405	16	208
nonlatin_european.png	8	8	1406	24	208
nonlatin_european.png	8	8	1407	32	208
nonlatin_european.png	8	8	1408	40	208
nonlatin_european.png	8	8	1409	48	208
nonlatin_european.png	8	8	1410	56	208
nonlatin_european.png	8	8	1411	64	208
nonlatin_european.png	8	8	1412	72	208
nonlatin_european.png	8	8	1413	80	208
nonlatin_european.png	8	8	1414	88	208
nonlatin_european.png	8	8	1415	96	208
nonlatin_european.png	8	8	1513	104	208
nonlatin_european.png	8	8	1514	112	208
nonlatin_european.png	8	8	1336	120	208
nonlatin_european.png	8	8	1370	0	216
nonlatin_european.png	8	8	1371	8	216
nonlatin_european.png	8	8	1372	16	216
nonlatin_european.png	8	8	1373	24	216
nonlatin_european.png	8	8	1374	32	216
nonlatin_european.png	8	8	1375	40	216
nonlatin_european.png	8	8	1376	48	216
nonlatin_european.png	8	8	1416	56	216
nonlatin_european.png	8	8	1423	64	216
nonlatin_european.png	8	8	175	72	216
nonlatin_european.png	8	8	383	80	216
nonlatin_european.png	8	8	439	88	216
nonlatin_european.png	8	8	658	96	216
nonlatin_european.png	8	8	503	104	216
nonlatin_european.png	8	8	447	112	216
nonlatin_european.png	8	8	540	120	216
nonlatin_european.png	8	8	541	0	224
nonlatin_european.png	8	8	548	8	224
nonlatin_european.png	8	8	549	16	224
nonlatin_european.png	8	8	729	24	224
nonlatin_european.png	8	8	42842	32	224
nonlatin_european.png	8	8	42843	40	224
nonlatin_european.png	8	8	8209	48	224
nonlatin_european.png	8	8	8523	56	224
nonlatin_european.png	8	8	9167	64	224
